reviews,reviewers,date_reviews,rating,course_id
The course is very beneficial for anyone interested in the world of finance. Prof. Shiller is just amazing and teaches with enthusiasm and passion which motivates students to learn and discover aspects of finance far beyond the scope of the course.,By Dikshant P S,"Jun 15, 2020",5,financial-markets-global
very useful and interesting course - for both beginners and professionals. You will get a lot of knowledge about the history of the financial markets and understand the reasons why the markets behave themselves in a certain way. Highly recommended!,By Veronika B,"May 23, 2020",5,financial-markets-global
"I`m strongly satisfied with this course. It was new experience for me and I thank developers of the course, Professor Shiller and also assistant Arun. I`ve gained knowledge in the Finance, Behavioral Finance and much more than that. Thank you all.",By Габбасова И М,"Aug 04, 2020",5,financial-markets-global
"The course is very helpful and educational at the same time. I honestly feel educated and enriched by knowledge even though I am still in the early stages of my studies. Thank you so much for granting us this opportunity, truly knowledge is power.",By Mamookho R,"Jan 05, 2020",5,financial-markets-global
When I started this class I knew absolutely nothing about finance. After finishing this amazing course I have a good understanding of all the different financial markets and devices. First two weeks were tough for me but I'm glad I stuck with it.,By Long H H,"Jul 25, 2020",5,financial-markets-global
'Financial Markets' is an excellent course which provides valuable insights into the functioning of today's financial markets. It also affords a view of some of the latest financial innovations which can be creatively employed to benefit society. ,By Kenneth L,"Mar 27, 2020",5,financial-markets-global
"the lessons are very clear and not so complex to understand. And the conversation room brings a plus on a way it gave me a space to think on the questions that the students were asking, on which I saw myself with the same doubts. Thanks Professor",By Príncipe Z,"Feb 26, 2020",5,financial-markets-global
"Such an amazing course. I knew nothing about financial markets starting out, and I know feel able to hold my own in a basic finance conversation. Professor Shiller is a wonderful instructor and clearly a brilliant man. Would definitely recommend! ",By Heather H,"Sep 09, 2017",5,financial-markets-global
"the course was entertaining throughout, and it provided an interesting and valuable insight and introduction into the basics of finance and how many of these things will apply to our real world lives as present/future working members of society.",By Zong Y,"Jul 15, 2020",5,financial-markets-global
A necessary step towards the world of Finance for students. The Modules are highly relevant and engaging with incredible insights by Professor Shiller on the Financial Crisis of 2008 and the overall functions of different Financial Institutions.,By Utkarsh P,"Jun 22, 2020",5,financial-markets-global
"Professor Shiller is an excellent teacher, always attached to the real world and to how finance affects every single one's life. Although I've found the slides too summed up, the overall content of the course is very relevant. Excellent course.",By Murilo V T A,"Sep 10, 2020",5,financial-markets-global
"Excellent course which combines theory of finance with practical experience from past till present (till around 2016). Attending this course can be of interest for finance professionals as well as private people, as the content matters to both.  ",By Tobias C,"Jun 06, 2020",5,financial-markets-global
"Prof. Robert Shiller makes this course exceptional and different through his knowledge, delivering style and experience in finance. Loved the course. It is highly recommended to anyone who is interested to know about various aspects of finance. ",By Sandeep R,"May 14, 2020",5,financial-markets-global
This course is an entire package of Financial Markets designed in a very thoughtful way. Mr. Robert Shiller is a wonderful teacher! Thank you for sharing your knowledge and helping me take my first step into understanding the Financial Markets!,By Malvika A,"May 07, 2020",5,financial-markets-global
"awesome course.I really didn't know anything about how the financial markets work , but now i know how it really works and how behavioral financing impacts on the financial management. This course is really helpful . Thank you professor shiller",By Srujan G,"May 07, 2020",5,financial-markets-global
"I learned about every importante aspect of finance, the general theory of it, the why, and the how. Fantastic, it gave me a lot of reality on what it truly exists for, and gave me a lot more knowledge on which to decide my future business life",By Beltran B,"Jul 03, 2020",5,financial-markets-global
"Learned many thing from the financial markets like, make an informed judgement about whether or to what extent a financial market satisfies the conditions of an efficient marketidentify the main factors that could detract from that efficiency.",By Ms. K A,"Jun 01, 2020",5,financial-markets-global
